Student_ID,Age,Prior_Knowledge,Current_Mastery,Quiz_Score,Assignment_Score,Study_Time_Hours,Difficulty_Preference,Learning_Speed,Interest_Level,Concept_Completed,Concept_Current,Concept_Next,Mastery_Growth,Completion_Time,Learning_Objective
S01946,29,0.232,0.36,42.0,16.9,4.0,Easy,Average,2,Conditionals,Loops,Functions,0.41,10.2,Deep Learning
S01947,26,0.242,0.599,59.0,60.2,11.2,Medium,Slow,2,Lists & Collections,Dictionaries,File I/O,0.597,13.2,Deep Learning
S01948,34,0.366,0.321,41.0,45.6,8.6,Easy,Fast,3,OOP,Data Structures,Recursion,0.43,7.1,Deep Learning
S01949,23,0.402,0.411,44.0,30.9,4.6,Easy,Average,4,Dictionaries,File I/O,Error Handling,0.342,10.2,Deep Learning
S01950,24,0.735,0.562,63.1,60.5,7.0,Hard,Fast,3,Error Handling,OOP,Data Structures,0.491,8.8,Deep Learning
S01951,16,0.643,0.557,55.5,51.7,5.9,Medium,Average,1,Recursion,Algorithms,Complexity Analysis,0.275,16.2,Deep Learning
S01952,16,0.735,0.478,48.0,55.2,7.6,Hard,Slow,3,Dictionaries,File I/O,Error Handling,0.494,12.5,Deep Learning
S01953,26,0.441,0.382,34.7,37.9,5.9,Medium,Slow,2,Conditionals,Loops,Functions,0.424,12.2,Deep Learning
S01954,32,0.421,0.531,50.7,33.0,10.7,Medium,Average,5,Functions,Strings,Lists & Collections,0.616,9.0,Deep Learning
S01955,16,0.083,0.487,37.9,57.7,10.2,Medium,Average,4,Strings,Lists & Collections,Dictionaries,0.622,3.5,Deep Learning
S01956,16,0.303,0.49,50.5,47.1,6.5,Medium,Fast,4,Loops,Functions,Strings,0.447,8.3,Deep Learning
S01957,21,0.494,0.488,62.5,47.0,5.8,Medium,Slow,1,Strings,Lists & Collections,Dictionaries,0.34,13.7,Deep Learning
S01958,29,0.564,0.543,60.5,59.8,8.7,Hard,Average,1,Dictionaries,File I/O,Error Handling,0.483,12.8,Deep Learning
S01959,39,0.503,0.388,47.9,32.5,3.6,Easy,Average,5,Lists & Collections,Dictionaries,File I/O,0.454,9.0,Deep Learning
S01960,17,0.403,0.883,85.3,85.4,20.1,Hard,Slow,1,Complexity Analysis,NumPy,Pandas,0.822,12.7,Deep Learning
S01961,25,0.429,0.537,53.8,52.5,5.7,Medium,Average,3,Lists & Collections,Dictionaries,File I/O,0.453,12.0,Deep Learning
S01962,25,0.442,0.721,80.9,73.1,13.4,Easy,Average,4,Error Handling,OOP,Data Structures,0.72,6.5,Deep Learning
S01963,16,0.515,0.342,35.7,27.5,1.5,Hard,Average,1,Strings,Lists & Collections,Dictionaries,0.147,12.7,Deep Learning
S01964,27,0.711,0.675,74.9,64.5,11.7,Easy,Average,5,Data Structures,Recursion,Algorithms,0.544,10.2,Deep Learning
S01965,24,0.211,0.532,50.2,48.9,17.8,Hard,Fast,1,Data Structures,Recursion,Algorithms,0.707,4.0,Deep Learning
S01966,26,0.278,0.524,43.7,49.4,6.1,Hard,Average,4,Data Types,Operators,Conditionals,0.295,11.4,Deep Learning
S01967,19,0.275,0.465,43.0,55.2,13.7,Easy,Slow,4,OOP,Data Structures,Recursion,0.698,13.5,Deep Learning
S01968,18,0.285,0.361,27.8,35.7,1.7,Medium,Average,2,Conditionals,Loops,Functions,0.295,8.5,Deep Learning
S01969,26,0.251,0.52,36.7,57.6,8.2,Medium,Slow,3,Loops,Functions,Strings,0.486,11.0,Deep Learning
S01970,20,0.193,0.523,54.0,50.7,9.3,Easy,Fast,5,Strings,Lists & Collections,Dictionaries,0.584,6.2,Deep Learning
S01971,34,0.234,0.629,70.0,66.4,12.9,Easy,Average,2,Loops,Functions,Strings,0.661,5.8,Deep Learning
S01972,26,0.25,0.398,37.0,45.6,11.1,Medium,Average,1,File I/O,Error Handling,OOP,0.58,6.9,Deep Learning
S01973,24,0.599,0.635,64.7,50.5,13.7,Easy,Average,4,Lists & Collections,Dictionaries,File I/O,0.636,8.8,Deep Learning
S01974,31,0.124,0.375,34.7,28.8,8.3,Medium,Fast,2,File I/O,Error Handling,OOP,0.477,7.8,Deep Learning
S01975,29,0.61,0.492,42.8,63.2,3.8,Medium,Average,5,Lists & Collections,Dictionaries,File I/O,0.433,11.1,Deep Learning
S01976,27,0.626,0.468,50.0,33.7,8.0,Easy,Slow,5,Recursion,Algorithms,Complexity Analysis,0.404,15.9,Deep Learning
S01977,24,0.388,0.715,75.0,66.1,19.6,Medium,Slow,4,Recursion,Algorithms,Complexity Analysis,0.789,11.9,Deep Learning
S01978,17,0.127,0.388,43.5,27.4,14.0,Medium,Average,2,OOP,Data Structures,Recursion,0.677,6.9,Deep Learning
S01979,16,0.132,0.323,15.2,36.0,7.0,Medium,Fast,1,Loops,Functions,Strings,0.317,8.4,Deep Learning
S01980,20,0.199,0.485,42.0,48.9,12.3,Medium,Average,2,Lists & Collections,Dictionaries,File I/O,0.535,10.4,Deep Learning
S01981,22,0.319,0.269,30.5,40.8,2.9,Hard,Average,4,Operators,Conditionals,Loops,0.269,9.7,Deep Learning
S01982,23,0.278,0.646,67.2,66.4,16.1,Easy,Slow,2,OOP,Data Structures,Recursion,0.657,13.7,Deep Learning
S01983,31,0.3,0.368,35.6,31.4,2.9,Easy,Fast,4,Conditionals,Loops,Functions,0.397,3.3,Deep Learning
S01984,24,0.748,0.547,51.0,41.9,1.3,Hard,Fast,2,File I/O,Error Handling,OOP,0.279,9.7,Deep Learning
S01985,18,0.575,0.708,62.5,76.9,12.7,Medium,Fast,4,Complexity Analysis,NumPy,Pandas,0.634,3.7,Deep Learning
S01986,23,0.524,0.377,40.0,44.9,9.2,Easy,Average,5,Data Structures,Recursion,Algorithms,0.435,12.6,Deep Learning
S01987,22,0.472,0.603,60.7,80.5,5.0,Hard,Slow,1,Functions,Strings,Lists & Collections,0.273,14.6,Deep Learning
S01988,17,0.444,0.44,39.2,48.0,10.0,Medium,Average,4,OOP,Data Structures,Recursion,0.445,12.1,Deep Learning
S01989,33,0.407,0.357,35.9,45.1,2.7,Easy,Fast,3,Functions,Strings,Lists & Collections,0.358,5.6,Deep Learning
S01990,23,0.139,0.283,41.6,43.1,1.3,Medium,Fast,3,None,Python Basics,Variables,0.176,3.6,Deep Learning
S01991,28,0.658,0.498,49.1,39.4,4.1,Medium,Slow,5,Error Handling,OOP,Data Structures,0.55,14.8,Deep Learning
S01992,22,0.344,0.548,57.3,45.9,7.0,Medium,Slow,3,Strings,Lists & Collections,Dictionaries,0.474,9.6,Deep Learning
S01993,27,0.136,0.523,38.3,45.9,9.4,Medium,Fast,4,Strings,Lists & Collections,Dictionaries,0.593,4.1,Deep Learning
S01994,32,0.805,0.642,67.3,62.8,5.4,Easy,Average,4,Error Handling,OOP,Data Structures,0.496,9.0,Deep Learning
S01995,29,0.395,0.422,44.0,54.6,6.7,Hard,Average,1,Functions,Strings,Lists & Collections,0.373,7.6,Deep Learning
S01996,35,0.553,0.446,51.7,60.8,9.4,Hard,Average,2,OOP,Data Structures,Recursion,0.623,11.0,Deep Learning
S01997,21,0.293,0.598,65.4,73.6,23.8,Easy,Average,3,OOP,Data Structures,Recursion,0.976,8.0,Deep Learning
S01998,16,0.507,0.47,35.9,63.5,5.1,Hard,Average,3,Strings,Lists & Collections,Dictionaries,0.35,5.8,Deep Learning
S01999,23,0.219,0.538,43.1,47.0,9.0,Medium,Slow,4,Functions,Strings,Lists & Collections,0.543,12.2,Deep Learning
S02000,29,0.399,0.571,73.9,40.9,10.1,Hard,Average,4,Dictionaries,File I/O,Error Handling,0.542,8.8,Deep Learning
S02001,25,0.862,0.68,62.6,77.9,19.1,Easy,Fast,2,Statistics,ML Basics,Neural Networks,0.739,8.0,Deep Learning
S02002,30,0.444,0.452,38.5,40.7,2.6,Medium,Slow,1,Strings,Lists & Collections,Dictionaries,0.294,14.4,Deep Learning
S02003,30,0.297,0.589,47.3,58.2,19.7,Easy,Average,1,OOP,Data Structures,Recursion,0.696,9.3,Deep Learning
S02004,16,0.099,0.407,26.6,37.9,2.4,Medium,Fast,2,Python Basics,Variables,Data Types,0.277,5.9,Deep Learning
S02005,21,0.462,0.55,54.3,53.7,7.0,Medium,Slow,3,Strings,Lists & Collections,Dictionaries,0.402,10.0,Deep Learning
S02006,21,0.249,0.647,71.0,49.8,15.2,Medium,Fast,2,Lists & Collections,Dictionaries,File I/O,0.744,6.1,Deep Learning
S02007,32,0.476,0.416,48.4,39.9,5.8,Hard,Average,3,Dictionaries,File I/O,Error Handling,0.438,8.8,Deep Learning
S02008,28,0.39,0.478,55.1,47.7,3.2,Easy,Average,1,Lists & Collections,Dictionaries,File I/O,0.344,13.3,Deep Learning
S02009,20,0.646,0.688,61.4,76.6,8.3,Medium,Slow,4,Pandas,Data Visualization,Statistics,0.565,12.8,Deep Learning
S02010,23,0.2,0.347,32.8,34.7,2.3,Medium,Average,4,Loops,Functions,Strings,0.279,8.7,Deep Learning
S02011,23,0.575,0.564,56.4,49.6,12.6,Medium,Fast,3,Complexity Analysis,NumPy,Pandas,0.665,4.8,Deep Learning
S02012,23,0.692,0.839,87.8,71.0,18.8,Easy,Fast,4,Data Visualization,Statistics,ML Basics,0.662,8.3,Deep Learning
S02013,30,0.669,0.58,62.9,62.1,4.1,Easy,Average,2,Lists & Collections,Dictionaries,File I/O,0.307,11.0,Deep Learning
S02014,27,0.24,0.39,22.1,22.8,7.2,Easy,Fast,2,Lists & Collections,Dictionaries,File I/O,0.448,7.2,Deep Learning
S02015,19,0.641,0.913,91.3,100.0,23.5,Medium,Slow,1,Pandas,Data Visualization,Statistics,0.908,10.4,Deep Learning
S02016,28,0.456,0.472,57.4,38.3,9.5,Easy,Fast,3,Dictionaries,File I/O,Error Handling,0.497,7.6,Deep Learning
S02017,20,0.497,0.467,53.8,55.6,4.7,Easy,Average,3,Operators,Conditionals,Loops,0.398,5.8,Deep Learning
S02018,16,0.435,0.551,60.2,63.2,9.5,Medium,Average,4,File I/O,Error Handling,OOP,0.596,9.2,Deep Learning
S02019,20,0.606,0.44,42.8,40.8,5.1,Medium,Slow,5,Error Handling,OOP,Data Structures,0.532,12.7,Deep Learning
S02020,30,0.65,0.541,49.7,65.4,11.0,Medium,Average,5,Recursion,Algorithms,Complexity Analysis,0.611,11.8,Deep Learning
S02021,24,0.337,0.647,61.7,52.9,6.4,Medium,Fast,3,Loops,Functions,Strings,0.552,3.8,Deep Learning
S02022,16,0.173,0.359,41.3,51.0,5.1,Hard,Slow,2,Operators,Conditionals,Loops,0.226,16.4,Deep Learning
S02023,22,0.056,0.398,30.1,44.8,4.8,Medium,Average,5,Data Types,Operators,Conditionals,0.321,7.2,Deep Learning
S02024,20,0.02,0.386,41.6,34.7,9.1,Hard,Average,3,Operators,Conditionals,Loops,0.372,10.4,Deep Learning
S02025,27,0.054,0.384,52.8,42.6,4.1,Medium,Fast,2,Variables,Data Types,Operators,0.398,3.3,Deep Learning
S02026,34,0.305,0.413,46.4,50.3,7.0,Medium,Average,3,Loops,Functions,Strings,0.476,7.9,Deep Learning
S02027,26,0.628,0.552,50.6,60.0,8.6,Medium,Slow,1,Error Handling,OOP,Data Structures,0.471,14.8,Deep Learning
S02028,22,0.103,0.623,55.7,62.9,9.8,Medium,Average,4,Data Types,Operators,Conditionals,0.564,3.5,Deep Learning
S02029,19,0.763,0.99,100.0,100.0,21.7,Medium,Fast,1,Pandas,Data Visualization,Statistics,0.814,3.4,Deep Learning
S02030,19,0.368,0.412,25.0,47.0,8.2,Easy,Slow,1,Functions,Strings,Lists & Collections,0.519,10.2,Deep Learning
S02031,21,0.116,0.49,48.6,26.9,7.4,Medium,Average,1,Dictionaries,File I/O,Error Handling,0.426,8.7,Deep Learning
S02032,23,0.16,0.479,49.5,58.1,8.3,Medium,Average,5,Operators,Conditionals,Loops,0.52,7.5,Deep Learning
S02033,38,0.597,0.57,57.1,58.2,6.9,Medium,Fast,1,Lists & Collections,Dictionaries,File I/O,0.419,5.8,Deep Learning
S02034,16,0.462,0.521,41.4,52.6,4.2,Medium,Slow,3,Functions,Strings,Lists & Collections,0.326,12.9,Deep Learning
S02035,16,0.437,0.625,67.2,71.8,24.1,Easy,Average,1,Algorithms,Complexity Analysis,NumPy,0.822,6.8,Deep Learning
S02036,31,0.541,0.578,63.9,73.7,6.4,Medium,Average,4,File I/O,Error Handling,OOP,0.445,8.4,Deep Learning
S02037,21,0.611,0.541,61.0,49.5,7.0,Medium,Average,3,Dictionaries,File I/O,Error Handling,0.517,8.0,Deep Learning
S02038,22,0.473,0.59,56.6,56.7,10.3,Medium,Slow,2,Dictionaries,File I/O,Error Handling,0.582,15.4,Deep Learning
S02039,28,0.358,0.659,59.9,59.9,7.2,Easy,Slow,1,Strings,Lists & Collections,Dictionaries,0.401,10.0,Deep Learning
S02040,17,0.396,0.676,69.2,80.5,17.7,Medium,Fast,1,Algorithms,Complexity Analysis,NumPy,0.679,5.8,Deep Learning
S02041,23,0.356,0.771,80.0,77.8,18.5,Hard,Slow,1,Complexity Analysis,NumPy,Pandas,0.687,11.8,Deep Learning
S02042,21,0.283,0.372,37.6,38.1,4.1,Medium,Slow,1,Operators,Conditionals,Loops,0.285,15.3,Deep Learning
S02043,27,0.639,0.575,58.7,47.0,10.1,Hard,Average,1,Lists & Collections,Dictionaries,File I/O,0.421,12.6,Deep Learning
S02044,32,0.635,0.548,49.4,51.9,5.7,Easy,Average,5,Lists & Collections,Dictionaries,File I/O,0.519,7.3,Deep Learning
S02045,37,0.472,0.388,29.9,53.9,4.9,Easy,Slow,1,Strings,Lists & Collections,Dictionaries,0.387,12.6,Deep Learning
S02046,24,0.415,0.381,37.1,35.5,7.3,Medium,Slow,4,Loops,Functions,Strings,0.474,10.0,Deep Learning
S02047,27,0.171,0.378,39.3,35.9,11.6,Medium,Fast,1,Lists & Collections,Dictionaries,File I/O,0.578,4.2,Deep Learning
S02048,24,0.194,0.342,35.1,39.9,6.0,Medium,Fast,4,Strings,Lists & Collections,Dictionaries,0.412,6.6,Deep Learning
S02049,24,0.079,0.737,88.5,75.5,24.7,Hard,Slow,3,Functions,Strings,Lists & Collections,1.0,8.5,Deep Learning
S02050,24,0.401,0.371,44.3,45.4,5.5,Medium,Slow,5,OOP,Data Structures,Recursion,0.427,18.7,Deep Learning
S02051,24,0.379,0.455,49.4,42.6,11.6,Medium,Fast,2,Lists & Collections,Dictionaries,File I/O,0.577,5.0,Deep Learning
S02052,19,0.406,0.531,46.0,53.4,10.8,Medium,Fast,2,Data Structures,Recursion,Algorithms,0.467,8.2,Deep Learning
S02053,26,0.652,0.519,57.8,47.8,6.2,Medium,Average,2,Data Structures,Recursion,Algorithms,0.329,14.6,Deep Learning
S02054,23,0.281,0.408,40.5,41.7,8.4,Medium,Slow,4,Functions,Strings,Lists & Collections,0.522,9.5,Deep Learning
S02055,33,0.531,0.392,29.3,33.9,4.7,Medium,Fast,1,Dictionaries,File I/O,Error Handling,0.4,6.0,Deep Learning
S02056,16,0.72,0.499,46.5,59.6,5.5,Medium,Slow,3,Dictionaries,File I/O,Error Handling,0.484,11.1,Deep Learning
S02057,16,0.434,0.503,38.8,61.1,9.9,Medium,Average,3,Strings,Lists & Collections,Dictionaries,0.615,8.1,Deep Learning
S02058,23,0.237,0.697,71.4,66.5,17.9,Medium,Fast,4,Data Structures,Recursion,Algorithms,0.789,4.9,Deep Learning
S02059,16,0.797,0.621,66.4,59.8,8.4,Easy,Slow,2,NumPy,Pandas,Data Visualization,0.49,9.7,Deep Learning
S02060,28,0.133,0.33,36.2,25.6,3.4,Easy,Slow,2,Operators,Conditionals,Loops,0.3,13.0,Deep Learning
S02061,22,0.3,0.423,34.2,15.2,6.8,Medium,Slow,4,Strings,Lists & Collections,Dictionaries,0.565,10.4,Deep Learning
S02062,28,0.394,0.469,49.3,51.3,8.5,Hard,Fast,2,Functions,Strings,Lists & Collections,0.377,5.9,Deep Learning
S02063,17,0.441,0.6,57.3,60.8,14.2,Easy,Slow,5,Data Structures,Recursion,Algorithms,0.619,16.4,Deep Learning
S02064,19,0.37,0.339,38.3,42.0,2.9,Hard,Average,1,Conditionals,Loops,Functions,0.196,12.7,Deep Learning
S02065,16,0.277,0.26,38.9,30.4,4.7,Medium,Slow,3,Operators,Conditionals,Loops,0.383,11.6,Deep Learning
S02066,16,0.415,0.522,55.5,54.7,8.5,Easy,Fast,5,File I/O,Error Handling,OOP,0.615,4.7,Deep Learning
S02067,21,0.524,0.588,71.1,75.7,6.3,Easy,Fast,1,File I/O,Error Handling,OOP,0.373,6.9,Deep Learning
S02068,25,0.124,0.512,54.8,51.3,14.3,Easy,Slow,3,Lists & Collections,Dictionaries,File I/O,0.67,12.2,Deep Learning
S02069,16,0.459,0.647,55.4,62.2,14.6,Easy,Fast,1,Error Handling,OOP,Data Structures,0.588,6.1,Deep Learning
S02070,23,0.576,0.445,46.4,46.5,7.2,Medium,Average,4,File I/O,Error Handling,OOP,0.493,10.8,Deep Learning
S02071,26,0.869,0.364,41.7,23.6,2.4,Hard,Average,1,Data Structures,Recursion,Algorithms,0.293,17.4,Deep Learning
S02072,38,0.147,0.367,53.0,39.1,7.1,Easy,Average,5,Loops,Functions,Strings,0.587,4.6,Deep Learning
S02073,22,0.53,0.609,65.2,43.1,13.0,Hard,Fast,3,File I/O,Error Handling,OOP,0.567,9.6,Deep Learning
S02074,27,0.674,0.568,47.6,39.5,7.1,Easy,Fast,3,Data Structures,Recursion,Algorithms,0.403,9.0,Deep Learning
S02075,16,0.078,0.338,38.0,39.8,6.1,Hard,Average,1,Loops,Functions,Strings,0.23,10.4,Deep Learning
S02076,20,0.338,0.394,37.8,32.9,8.7,Easy,Fast,1,Lists & Collections,Dictionaries,File I/O,0.479,3.8,Deep Learning
S02077,24,0.153,0.547,62.3,65.1,13.9,Easy,Average,5,Loops,Functions,Strings,0.802,9.3,Deep Learning
S02078,20,0.795,0.32,38.1,26.6,1.0,Medium,Average,2,Lists & Collections,Dictionaries,File I/O,0.264,11.2,Deep Learning
S02079,30,0.772,0.85,95.2,84.5,24.3,Medium,Average,5,NumPy,Pandas,Data Visualization,1.0,7.4,Deep Learning
S02080,20,0.093,0.506,49.2,53.3,8.4,Easy,Fast,1,Strings,Lists & Collections,Dictionaries,0.451,3.7,Deep Learning
S02081,37,0.547,0.401,42.9,40.9,2.6,Easy,Slow,4,Dictionaries,File I/O,Error Handling,0.369,13.9,Deep Learning
S02082,33,0.263,0.345,29.0,29.5,1.4,Hard,Slow,2,Functions,Strings,Lists & Collections,0.236,17.6,Deep Learning
S02083,18,0.824,0.688,61.8,77.7,3.0,Easy,Average,4,Functions,Strings,Lists & Collections,0.523,8.2,Deep Learning
S02084,31,0.522,0.695,68.3,61.5,17.0,Medium,Average,2,Error Handling,OOP,Data Structures,0.772,5.8,Deep Learning
S02085,18,0.528,0.747,99.1,71.6,15.9,Medium,Average,5,Error Handling,OOP,Data Structures,0.87,6.8,Deep Learning
S02086,31,0.06,0.526,48.3,47.7,13.6,Hard,Average,4,Conditionals,Loops,Functions,0.658,5.5,Deep Learning
S02087,27,0.223,0.351,33.9,26.6,4.3,Easy,Fast,1,Conditionals,Loops,Functions,0.265,7.1,Deep Learning
S02088,27,0.535,0.531,56.4,37.4,8.4,Easy,Average,5,Recursion,Algorithms,Complexity Analysis,0.509,10.8,Deep Learning
S02089,24,0.609,0.657,77.7,62.1,10.0,Hard,Slow,3,Error Handling,OOP,Data Structures,0.385,17.2,Deep Learning
S02090,26,0.035,0.177,19.5,22.1,3.8,Hard,Average,2,Variables,Data Types,Operators,0.214,7.2,Deep Learning
S02091,32,0.617,0.723,75.3,86.3,16.9,Medium,Fast,2,Pandas,Data Visualization,Statistics,0.727,5.0,Deep Learning
S02092,24,0.228,0.268,22.0,33.9,4.0,Medium,Average,5,Loops,Functions,Strings,0.415,10.6,Deep Learning
S02093,23,0.552,0.492,47.5,42.3,6.9,Easy,Average,5,Functions,Strings,Lists & Collections,0.494,7.6,Deep Learning
S02094,21,0.522,0.428,46.7,41.9,4.3,Medium,Slow,5,Dictionaries,File I/O,Error Handling,0.447,15.6,Deep Learning
S02095,16,0.388,0.525,61.0,41.6,4.7,Hard,Slow,1,Loops,Functions,Strings,0.326,11.7,Deep Learning
S02096,19,0.48,0.672,74.4,72.0,15.9,Easy,Fast,2,Error Handling,OOP,Data Structures,0.712,3.3,Deep Learning
S02097,25,0.239,0.398,41.2,32.4,9.1,Medium,Average,3,Functions,Strings,Lists & Collections,0.524,8.6,Deep Learning
S02098,16,0.395,0.63,69.2,75.4,8.4,Medium,Average,5,Lists & Collections,Dictionaries,File I/O,0.535,11.1,Deep Learning
S02099,23,0.214,0.264,33.2,30.1,2.9,Easy,Average,3,Data Types,Operators,Conditionals,0.339,5.3,Deep Learning
S02100,30,0.446,0.595,68.9,67.6,10.9,Easy,Slow,3,Data Structures,Recursion,Algorithms,0.453,16.7,Deep Learning
S02101,26,0.38,0.337,41.5,45.7,6.1,Easy,Fast,4,Loops,Functions,Strings,0.419,7.4,Deep Learning
S02102,16,0.323,0.63,76.5,69.8,13.8,Medium,Fast,1,Strings,Lists & Collections,Dictionaries,0.56,7.3,Deep Learning
S02103,26,0.467,0.773,77.4,79.8,15.3,Medium,Average,3,File I/O,Error Handling,OOP,0.759,10.1,Deep Learning
S02104,27,0.113,0.419,38.8,35.2,4.2,Easy,Slow,5,Operators,Conditionals,Loops,0.431,13.2,Deep Learning
S02105,26,0.118,0.625,72.6,66.9,11.0,Easy,Fast,1,Loops,Functions,Strings,0.587,6.1,Deep Learning
S02106,32,0.738,0.655,54.5,66.2,8.2,Easy,Slow,3,File I/O,Error Handling,OOP,0.469,13.7,Deep Learning
S02107,29,0.593,0.548,50.3,52.1,8.7,Easy,Average,4,Dictionaries,File I/O,Error Handling,0.559,7.1,Deep Learning
S02108,29,0.228,0.491,53.5,63.6,3.6,Easy,Average,2,Data Types,Operators,Conditionals,0.463,7.0,Deep Learning
S02109,20,0.627,0.438,42.8,52.0,2.2,Hard,Slow,4,Error Handling,OOP,Data Structures,0.28,13.9,Deep Learning
S02110,16,0.369,0.587,47.7,69.3,13.6,Medium,Average,5,Error Handling,OOP,Data Structures,0.72,6.8,Deep Learning
S02111,20,0.115,0.604,53.8,55.7,14.7,Easy,Average,2,Lists & Collections,Dictionaries,File I/O,0.684,10.5,Deep Learning
S02112,24,0.357,0.57,58.1,64.9,5.4,Medium,Slow,3,Data Types,Operators,Conditionals,0.302,9.3,Deep Learning
S02113,27,0.486,0.67,67.5,62.2,13.6,Medium,Average,1,Data Structures,Recursion,Algorithms,0.556,8.9,Deep Learning
S02114,19,0.3,0.55,46.7,65.0,3.2,Medium,Average,1,Variables,Data Types,Operators,0.263,7.5,Deep Learning
S02115,33,0.336,0.482,55.3,44.0,10.3,Easy,Fast,4,Dictionaries,File I/O,Error Handling,0.582,6.4,Deep Learning
S02116,21,0.599,0.5,47.2,76.1,8.0,Hard,Average,5,Lists & Collections,Dictionaries,File I/O,0.539,10.6,Deep Learning
S02117,19,0.502,0.306,25.6,27.5,2.1,Medium,Fast,4,Error Handling,OOP,Data Structures,0.352,8.6,Deep Learning
S02118,20,0.605,0.573,57.8,52.2,4.9,Easy,Average,3,Loops,Functions,Strings,0.425,7.1,Deep Learning
S02119,19,0.503,0.617,63.3,66.6,5.5,Hard,Average,4,Lists & Collections,Dictionaries,File I/O,0.408,10.8,Deep Learning
S02120,22,0.135,0.675,75.5,65.3,19.4,Easy,Slow,4,OOP,Data Structures,Recursion,0.789,12.5,Deep Learning
S02121,22,0.225,0.256,16.4,13.7,2.3,Medium,Fast,1,Conditionals,Loops,Functions,0.269,6.2,Deep Learning
S02122,20,0.45,0.716,76.1,76.5,5.1,Medium,Slow,2,Functions,Strings,Lists & Collections,0.318,13.4,Deep Learning
S02123,24,0.508,0.701,68.7,86.1,23.4,Medium,Fast,1,OOP,Data Structures,Recursion,0.927,5.7,Deep Learning
S02124,26,0.587,0.516,59.4,45.0,3.5,Easy,Fast,1,Lists & Collections,Dictionaries,File I/O,0.286,6.4,Deep Learning
S02125,24,0.372,0.612,53.6,61.8,8.9,Easy,Average,2,File I/O,Error Handling,OOP,0.378,9.3,Deep Learning
S02126,25,0.141,0.334,40.1,21.6,2.9,Medium,Slow,5,Conditionals,Loops,Functions,0.351,13.6,Deep Learning
S02127,20,0.432,0.371,40.0,40.9,2.5,Medium,Fast,4,Functions,Strings,Lists & Collections,0.342,7.2,Deep Learning
S02128,16,0.222,0.697,66.0,60.9,14.5,Medium,Slow,5,Strings,Lists & Collections,Dictionaries,0.691,7.7,Deep Learning
S02129,16,0.3,0.363,41.2,36.3,4.3,Hard,Slow,3,Conditionals,Loops,Functions,0.44,10.5,Deep Learning
S02130,26,0.175,0.294,16.3,30.6,1.4,Medium,Fast,4,Operators,Conditionals,Loops,0.351,7.5,Deep Learning
S02131,23,0.51,0.731,67.4,78.4,19.3,Medium,Slow,3,Recursion,Algorithms,Complexity Analysis,0.853,9.0,Deep Learning
S02132,23,0.431,0.319,35.6,23.4,3.1,Hard,Average,1,Lists & Collections,Dictionaries,File I/O,0.248,11.3,Deep Learning
S02133,32,0.537,0.449,34.4,37.5,5.2,Medium,Slow,3,Strings,Lists & Collections,Dictionaries,0.349,10.5,Deep Learning
S02134,26,0.271,0.429,34.5,32.8,11.0,Hard,Average,4,Functions,Strings,Lists & Collections,0.503,7.1,Deep Learning
S02135,28,0.315,0.382,38.6,53.5,4.4,Hard,Average,2,Lists & Collections,Dictionaries,File I/O,0.299,12.4,Deep Learning
S02136,16,0.099,0.472,50.3,61.5,7.9,Easy,Fast,5,Conditionals,Loops,Functions,0.573,1.0,Deep Learning
S02137,35,0.22,0.609,53.4,68.7,7.7,Medium,Slow,3,Operators,Conditionals,Loops,0.452,11.4,Deep Learning
S02138,26,0.017,0.322,43.0,41.5,6.3,Easy,Slow,5,Operators,Conditionals,Loops,0.571,9.7,Deep Learning
S02139,19,0.082,0.362,32.0,29.4,2.8,Easy,Average,5,Python Basics,Variables,Data Types,0.332,6.6,Deep Learning
S02140,18,0.538,0.885,94.8,97.9,18.3,Medium,Slow,5,Pandas,Data Visualization,Statistics,0.874,10.4,Deep Learning
S02141,30,0.535,0.46,38.4,44.6,11.0,Hard,Average,4,OOP,Data Structures,Recursion,0.641,8.2,Deep Learning
S02142,29,0.468,0.361,41.0,30.0,3.6,Easy,Slow,3,Data Structures,Recursion,Algorithms,0.344,18.9,Deep Learning
S02143,30,0.217,0.477,59.7,39.4,5.3,Easy,Average,4,Conditionals,Loops,Functions,0.395,10.6,Deep Learning
S02144,20,0.186,0.324,40.1,46.1,1.5,Medium,Slow,1,Data Types,Operators,Conditionals,0.176,10.6,Deep Learning
S02145,22,0.576,0.628,64.1,66.2,15.1,Medium,Fast,5,Algorithms,Complexity Analysis,NumPy,0.694,6.7,Deep Learning
S02146,26,0.371,0.707,69.8,64.7,13.1,Easy,Slow,5,Error Handling,OOP,Data Structures,0.622,12.0,Deep Learning
S02147,28,0.628,0.614,54.4,61.3,8.4,Medium,Average,5,Dictionaries,File I/O,Error Handling,0.697,10.0,Deep Learning
S02148,24,0.39,0.474,41.2,62.4,5.9,Medium,Average,4,Operators,Conditionals,Loops,0.486,6.3,Deep Learning
S02149,27,0.074,0.383,37.6,43.2,9.0,Medium,Slow,4,Strings,Lists & Collections,Dictionaries,0.528,7.3,Deep Learning
S02150,16,0.523,0.64,61.4,68.0,8.2,Medium,Average,2,File I/O,Error Handling,OOP,0.569,8.4,Deep Learning
S02151,24,0.217,0.61,56.1,46.8,6.3,Medium,Fast,2,Python Basics,Variables,Data Types,0.289,3.9,Deep Learning
